Date,SKEW,,
7/14/1998,122.4,,
7/15/1998,122.88,,
7/16/1998,117.8,,
7/17/1998,118.4,,
7/20/1998,119.18,,
7/21/1998,122.91,,
7/22/1998,124.64,,
7/23/1998,120.91,,
7/24/1998,120.78,,
7/27/1998,120.67,,
7/28/1998,123.13,,
7/29/1998,120.55,,
7/30/1998,124.3,,
7/31/1998,121.21,,
8/3/1998,120.7,,
8/4/1998,118.72,,
8/5/1998,121.17,,
8/6/1998,121.62,,
8/7/1998,122.98,,
8/10/1998,121.21,,
8/11/1998,122.77,,
8/12/1998,121.23,,
8/13/1998,121.59,,
8/14/1998,122.79,,
8/17/1998,124.1,,
8/18/1998,128.23,,
8/19/1998,125.62,,
8/20/1998,124.92,,
8/21/1998,125.08,,
8/24/1998,126.71,,
8/25/1998,127.13,,
8/26/1998,125.07,,
8/27/1998,118.88,,
8/28/1998,118.25,,
8/31/1998,118.84,,
9/1/1998,124.33,,
9/2/1998,122.91,,
9/3/1998,122.73,,
9/4/1998,123.48,,
9/8/1998,127.2,,
9/9/1998,126.65,,
9/10/1998,122.06,,
9/11/1998,126.67,,
9/14/1998,136.29,,
9/15/1998,134.67,,
9/16/1998,134.61,,
9/17/1998,129.4,,
9/18/1998,128.3,,
9/21/1998,127.36,,
9/22/1998,118.29,,
9/23/1998,122.87,,
9/24/1998,119.8,,
9/25/1998,119.07,,
9/28/1998,119.32,,
9/29/1998,121.21,,
9/30/1998,117.57,,
10/1/1998,114.54,,
10/2/1998,115.15,,
10/5/1998,113.73,,
10/6/1998,113.08,,
10/7/1998,118.83,,
10/8/1998,118,,
10/9/1998,119.28,,
10/12/1998,130.47,,
10/13/1998,130.52,,
10/14/1998,133.27,,
10/15/1998,136.01,,
10/16/1998,146.22,,
10/19/1998,120.47,,
10/20/1998,120.46,,
10/21/1998,122.12,,
10/22/1998,123.47,,
10/23/1998,122.48,,
10/26/1998,124.87,,
10/27/1998,124.29,,
10/28/1998,125.33,,
10/29/1998,130.29,,
10/30/1998,129.98,,
11/2/1998,136.81,,
11/3/1998,126.92,,
11/4/1998,128.5,,
11/5/1998,126.83,,
11/6/1998,129.39,,
11/9/1998,126.03,,
11/10/1998,122.96,,
11/11/1998,124.09,,
11/12/1998,122.43,,
11/13/1998,123.86,,
11/16/1998,126.2,,
11/17/1998,127.36,,
11/18/1998,125.03,,
11/19/1998,135.15,,
11/20/1998,131.84,,
11/23/1998,128.39,,
11/24/1998,121.38,,
11/25/1998,129.39,,
11/27/1998,122.43,,
11/30/1998,121.52,,
12/1/1998,120.73,,
12/2/1998,122.3,,
12/3/1998,119.29,,
12/4/1998,120.79,,
12/7/1998,120.58,,
12/8/1998,120.16,,
12/9/1998,121.68,,
12/10/1998,120.3,,
12/11/1998,120.49,,
12/14/1998,118.08,,
12/15/1998,120.67,,
12/16/1998,119.38,,
12/17/1998,121,,
12/18/1998,123.33,,
12/21/1998,127.73,,
12/22/1998,128.7,,
12/23/1998,123.93,,
12/24/1998,120.65,,
12/28/1998,125.02,,
12/29/1998,121.9,,
12/30/1998,119.78,,
12/31/1998,124.46,,
1/4/1999,118.28,,
1/5/1999,118.93,,
1/6/1999,116.55,,
1/7/1999,119.22,,
1/8/1999,121.02,,
1/11/1999,120.21,,
1/12/1999,119.5,,
1/13/1999,117.61,,
1/14/1999,115.83,,
1/15/1999,120.43,,
1/19/1999,119.22,,
1/20/1999,120.19,,
1/21/1999,117.62,,
1/22/1999,119.32,,
1/25/1999,118.62,,
1/26/1999,120.02,,
1/27/1999,116.25,,
1/28/1999,118.46,,
1/29/1999,119.23,,
2/1/1999,118.75,,
2/2/1999,117.37,,
2/3/1999,116.1,,
2/4/1999,115.25,,
2/5/1999,115.51,,
2/8/1999,114.6,,
2/9/1999,113.35,,
2/10/1999,114.91,,
2/11/1999,117.63,,
2/12/1999,116.29,,
2/16/1999,115.45,,
2/17/1999,114.55,,
2/18/1999,115.15,,
2/19/1999,115.4,,
2/22/1999,117.06,,
2/23/1999,117.11,,
2/24/1999,116.15,,
2/25/1999,115.63,,
2/26/1999,114.88,,
3/1/1999,115.38,,
3/2/1999,114.48,,
3/3/1999,114.61,,
3/4/1999,115.29,,
3/5/1999,115.83,,
3/8/1999,116.42,,
3/9/1999,115.53,,
3/10/1999,115.43,,
3/11/1999,114.49,,
3/12/1999,113.95,,
3/15/1999,115.48,,
3/16/1999,114.52,,
3/17/1999,114.63,,
3/18/1999,114.47,,
3/19/1999,114.97,,
3/22/1999,114.42,,
3/23/1999,112.59,,
3/24/1999,112.76,,
3/25/1999,114.77,,
3/26/1999,114.72,,
3/29/1999,114.73,,
3/30/1999,115.24,,
3/31/1999,114.02,,
4/1/1999,112.35,,
4/5/1999,114.75,,
4/6/1999,114.6,,
4/7/1999,113.77,,
4/8/1999,113.19,,
4/9/1999,115.9,,
4/12/1999,112.86,,
4/13/1999,112.52,,
4/14/1999,112.54,,
4/15/1999,113.07,,
4/16/1999,113.86,,
4/19/1999,113.2,,
4/20/1999,112.84,,
4/21/1999,114.99,,
4/22/1999,115.38,,
4/23/1999,115.84,,
4/26/1999,115.61,,
4/27/1999,116.82,,
4/28/1999,116.01,,
4/29/1999,115.57,,
4/30/1999,116.25,,
5/3/1999,116.6,,
5/4/1999,116.6,,
5/5/1999,117.53,,
5/6/1999,116.86,,
5/7/1999,116.9,,
5/10/1999,116.57,,
5/11/1999,116.76,,
5/12/1999,117.12,,
5/13/1999,117.69,,
5/14/1999,116.77,,
5/17/1999,115.62,,
5/18/1999,118.43,,
5/19/1999,117.95,,
5/20/1999,118.86,,
5/21/1999,118.43,,
5/24/1999,116.94,,
5/25/1999,117.55,,
5/26/1999,118.25,,
5/27/1999,117.39,,
5/28/1999,117.98,,
6/1/1999,114.57,,
6/2/1999,116.33,,
6/3/1999,116.06,,
6/4/1999,116.26,,
6/7/1999,116.85,,
6/8/1999,116.93,,
6/9/1999,116.61,,
6/10/1999,115.47,,
6/11/1999,115.45,,
6/14/1999,114.59,,
6/15/1999,116.26,,
6/16/1999,117.25,,
6/17/1999,118.41,,
6/18/1999,119.47,,
6/21/1999,119.09,,
6/22/1999,118.74,,
6/23/1999,119.44,,
6/24/1999,118.36,,
6/25/1999,118.48,,
6/28/1999,119.04,,
6/29/1999,118.08,,
6/30/1999,120.12,,
7/1/1999,120.8,,
7/2/1999,120.44,,
7/6/1999,119.27,,
7/7/1999,120.46,,
7/8/1999,119.08,,
7/9/1999,119.14,,
7/12/1999,122.1,,
7/13/1999,119.39,,
7/14/1999,118.45,,
7/15/1999,119.9,,
7/16/1999,122.2,,
7/19/1999,122.4,,
7/20/1999,121.13,,
7/21/1999,119.48,,
7/22/1999,119.29,,
7/23/1999,118.85,,
7/26/1999,118.23,,
7/27/1999,115.04,,
7/28/1999,117.85,,
7/29/1999,119.6,,
7/30/1999,119.28,,
8/2/1999,120.09,,
8/3/1999,120.01,,
8/4/1999,118.57,,
8/5/1999,119.83,,
8/6/1999,121.41,,
8/9/1999,119.54,,
8/10/1999,118.59,,
8/11/1999,120.69,,
8/12/1999,121.69,,
8/13/1999,128.4,,
8/16/1999,122.16,,
8/17/1999,122.69,,
8/18/1999,119.82,,
8/19/1999,119.74,,
8/20/1999,122.98,,
8/23/1999,117.83,,
8/24/1999,119.02,,
8/25/1999,119.02,,
8/26/1999,118.6,,
8/27/1999,118.25,,
8/30/1999,116.65,,
8/31/1999,117.64,,
9/1/1999,117.48,,
9/2/1999,119.28,,
9/3/1999,122.87,,
9/7/1999,120.73,,
9/8/1999,119.32,,
9/9/1999,119.61,,
9/10/1999,119.94,,
9/13/1999,118.73,,
9/14/1999,117.66,,
9/15/1999,118.23,,
9/16/1999,119.68,,
9/17/1999,119.11,,
9/20/1999,118.33,,
9/21/1999,117.58,,
9/22/1999,118.2,,
9/23/1999,116,,
9/24/1999,115.64,,
9/27/1999,117.29,,
9/28/1999,116.76,,
9/29/1999,116.71,,
9/30/1999,115.85,,
10/1/1999,117.07,,
10/4/1999,117.24,,
10/5/1999,117.11,,
10/6/1999,118.34,,
10/7/1999,120.36,,
10/8/1999,120.91,,
10/11/1999,118.38,,
10/12/1999,120.22,,
10/13/1999,115.66,,
10/14/1999,116.53,,
10/15/1999,116.14,,
10/18/1999,115.77,,
10/19/1999,116.9,,
10/20/1999,118.59,,
10/21/1999,120.31,,
10/22/1999,120.85,,
10/25/1999,119.94,,
10/26/1999,118.12,,
10/27/1999,119.15,,
10/28/1999,121.82,,
10/29/1999,124.08,,
11/1/1999,123.7,,
11/2/1999,121.99,,
11/3/1999,122.32,,
11/4/1999,122.22,,
11/5/1999,127.06,,
11/8/1999,122.3,,
11/9/1999,122.06,,
11/10/1999,122.14,,
11/11/1999,120.68,,
11/12/1999,126.04,,
11/15/1999,124.33,,
11/16/1999,125.23,,
11/17/1999,124.14,,
11/18/1999,125.33,,
11/19/1999,127.96,,
11/22/1999,123.93,,
11/23/1999,121.3,,
11/24/1999,121.18,,
11/26/1999,121.65,,
11/29/1999,120.37,,
11/30/1999,118.96,,
12/1/1999,119.07,,
12/2/1999,117.33,,
12/3/1999,115.47,,
12/6/1999,117.36,,
12/7/1999,116.53,,
12/8/1999,115.2,,
12/9/1999,114.42,,
12/10/1999,114.16,,
12/13/1999,117.95,,
12/14/1999,117.5,,
12/15/1999,116.92,,
12/16/1999,117.07,,
12/17/1999,118.07,,
12/20/1999,116.62,,
12/21/1999,118.55,,
12/22/1999,117.74,,
12/23/1999,120.72,,
12/27/1999,117.83,,
12/28/1999,119.14,,
12/29/1999,119.45,,
12/30/1999,120.25,,
12/31/1999,119.17,,
1/3/2000,117.84,,
1/4/2000,114.22,,
1/5/2000,114.82,,
1/6/2000,114.87,,
1/7/2000,117.35,,
1/10/2000,115.73,,
1/11/2000,114.98,,
1/12/2000,114.14,,
1/13/2000,115.18,,
1/14/2000,116.56,,
1/18/2000,114.38,,
1/19/2000,115.5,,
1/20/2000,114.8,,
1/21/2000,116.13,,
1/24/2000,114.36,,
1/25/2000,116.07,,
1/26/2000,115.25,,
1/27/2000,115.89,,
1/28/2000,113.49,,
1/31/2000,114.14,,
2/1/2000,114.12,,
2/2/2000,114.62,,
2/3/2000,115.32,,
2/4/2000,115.89,,
2/7/2000,116.3,,
2/8/2000,117.35,,
2/9/2000,115.34,,
2/10/2000,115.02,,
2/11/2000,114.93,,
2/14/2000,113.09,,
2/15/2000,116.07,,
2/16/2000,114.4,,
2/17/2000,114.76,,
2/18/2000,114.07,,
2/22/2000,112.47,,
2/23/2000,113.32,,
2/24/2000,111.5,,
2/25/2000,109.52,,
2/28/2000,111.32,,
2/29/2000,111.42,,
3/1/2000,113.15,,
3/2/2000,111.52,,
3/3/2000,112.22,,
3/6/2000,111.59,,
3/7/2000,110.37,,
3/8/2000,111.02,,
3/9/2000,113.26,,
3/10/2000,113.36,,
3/13/2000,114.93,,
3/14/2000,113.41,,
3/15/2000,114.16,,
3/16/2000,114.86,,
3/17/2000,115.13,,
3/20/2000,114.34,,
3/21/2000,113.79,,
3/22/2000,113.71,,
3/23/2000,114.24,,
3/24/2000,113.47,,
3/27/2000,112.75,,
3/28/2000,113.33,,
3/29/2000,113.96,,
3/30/2000,112.54,,
3/31/2000,113.35,,
4/3/2000,113.23,,
4/4/2000,112.55,,
4/5/2000,111.54,,
4/6/2000,113.11,,
4/7/2000,113.41,,
4/10/2000,111.93,,
4/11/2000,112.51,,
4/12/2000,111.21,,
4/13/2000,110.72,,
4/14/2000,107.79,,
4/17/2000,109.52,,
4/18/2000,112.79,,
4/19/2000,113.52,,
4/20/2000,114.24,,
4/24/2000,114.9,,
4/25/2000,115.89,,
4/26/2000,115.43,,
4/27/2000,115.91,,
4/28/2000,115.35,,
5/1/2000,116.22,,
5/2/2000,114.73,,
5/3/2000,114.34,,
5/4/2000,114.13,,
5/5/2000,114.82,,
5/8/2000,114.73,,
5/9/2000,113.7,,
5/10/2000,112.91,,
5/11/2000,115.02,,
5/12/2000,114.58,,
5/15/2000,115.11,,
5/16/2000,113.51,,
5/17/2000,113.93,,
5/18/2000,113.18,,
5/19/2000,112.39,,
5/22/2000,112.21,,
5/23/2000,111.23,,
5/24/2000,110.48,,
5/25/2000,110.95,,
5/26/2000,110.52,,
5/30/2000,109.94,,
5/31/2000,108.64,,
6/1/2000,109.02,,
6/2/2000,110.3,,
6/5/2000,109.66,,
6/6/2000,109.78,,
6/7/2000,109.95,,
6/8/2000,110.05,,
6/9/2000,109.67,,
6/12/2000,112.41,,
6/13/2000,111.96,,
6/14/2000,113.1,,
6/15/2000,113.3,,
6/16/2000,114.52,,
6/19/2000,111.56,,
6/20/2000,112.34,,
6/21/2000,110.87,,
6/22/2000,111.62,,
6/23/2000,110.92,,
6/26/2000,109.16,,
6/27/2000,110.62,,
6/28/2000,109.83,,
6/29/2000,111.49,,
6/30/2000,109.92,,
7/3/2000,107.35,,
7/5/2000,109.93,,
7/6/2000,110.56,,
7/7/2000,109.88,,
7/10/2000,110.84,,
7/11/2000,110.44,,
7/12/2000,108.56,,
7/13/2000,109.31,,
7/14/2000,109.06,,
7/17/2000,112.37,,
7/18/2000,112.25,,
7/19/2000,112.02,,
7/20/2000,110.32,,
7/21/2000,108.59,,
7/24/2000,113.65,,
7/25/2000,110.22,,
7/26/2000,112.97,,
7/27/2000,113.28,,
7/28/2000,112.17,,
7/31/2000,112.2,,
8/1/2000,112.98,,
8/2/2000,109.86,,
8/3/2000,111.26,,
8/4/2000,108.65,,
8/7/2000,106.89,,
8/8/2000,108.59,,
8/9/2000,110.05,,
8/10/2000,110.02,,
8/11/2000,108.54,,
8/14/2000,109.06,,
8/15/2000,108.88,,
8/16/2000,109.95,,
8/17/2000,109.22,,
8/18/2000,110.34,,
8/21/2000,110.53,,
8/22/2000,108.35,,
8/23/2000,111.29,,
8/24/2000,109.44,,
8/25/2000,112.27,,
8/28/2000,110.93,,
8/29/2000,111.37,,
8/30/2000,110.88,,
8/31/2000,112.65,,
9/1/2000,114.5,,
9/5/2000,112.5,,
9/6/2000,110.44,,
9/7/2000,112.33,,
9/8/2000,111.03,,
9/11/2000,111.35,,
9/12/2000,112.02,,
9/13/2000,112.16,,
9/14/2000,111.98,,
9/15/2000,111.91,,
9/18/2000,111.29,,
9/19/2000,111.81,,
10/2/2000,112.9,,
10/3/2000,113.27,,
10/4/2000,113.02,,
10/5/2000,112.88,,
10/6/2000,113.57,,
10/9/2000,112.11,,
10/10/2000,110.96,,
10/11/2000,111.13,,
10/12/2000,107.79,,
10/13/2000,111.23,,
10/16/2000,111.29,,
10/17/2000,110.35,,
10/18/2000,110.65,,
10/19/2000,113.54,,
10/20/2000,114.64,,
10/23/2000,115.66,,
10/24/2000,115.03,,
10/25/2000,113.86,,
10/26/2000,113.19,,
10/27/2000,115.21,,
10/30/2000,115.6,,
10/31/2000,116.81,,
11/1/2000,116.51,,
11/2/2000,117.57,,
11/3/2000,119.02,,
11/6/2000,118.09,,
11/7/2000,118.3,,
11/8/2000,114.27,,
11/9/2000,116.91,,
11/10/2000,115.51,,
11/13/2000,116.17,,
11/14/2000,119.84,,
11/15/2000,117.3,,
11/16/2000,116.43,,
11/17/2000,118.76,,
11/20/2000,116.01,,
11/21/2000,119,,
11/22/2000,116.71,,
11/24/2000,116.12,,
11/27/2000,110.52,,
11/28/2000,113.17,,
11/29/2000,111.64,,
11/30/2000,110.67,,
12/1/2000,112.54,,
12/4/2000,112.8,,
12/5/2000,109.78,,
12/6/2000,109.42,,
12/7/2000,109.66,,
12/8/2000,112.56,,
12/11/2000,109.46,,
12/12/2000,113.11,,
12/13/2000,113.35,,
12/14/2000,113.3,,
12/15/2000,111.97,,
12/18/2000,112.26,,
12/19/2000,112.15,,
12/20/2000,110.16,,
12/21/2000,110.51,,
12/22/2000,111.3,,
12/26/2000,110.78,,
12/27/2000,111.36,,
12/28/2000,110.47,,
12/29/2000,111.04,,
1/2/2001,109.65,,
1/3/2001,110.94,,
1/4/2001,110.4,,
1/5/2001,109.92,,
1/8/2001,109.6,,
1/9/2001,111.07,,
1/10/2001,112.18,,
1/11/2001,110.05,,
1/12/2001,110.43,,
1/16/2001,110.7,,
1/17/2001,116.94,,
1/18/2001,111.12,,
1/19/2001,112.25,,
1/22/2001,112.76,,
1/23/2001,111.59,,
1/24/2001,111.43,,
1/25/2001,110.98,,
1/26/2001,111.75,,
1/29/2001,111.22,,
1/30/2001,111.38,,
1/31/2001,112.33,,
2/1/2001,113,,
2/2/2001,112.2,,
2/5/2001,111.82,,
2/6/2001,112.28,,
2/7/2001,111.8,,
2/8/2001,111.75,,
2/9/2001,111.73,,
2/12/2001,111.01,,
2/13/2001,112.07,,
2/14/2001,113.09,,
2/15/2001,114.5,,
2/16/2001,112.29,,
2/20/2001,112.1,,
2/21/2001,112.47,,
2/22/2001,113.65,,
2/23/2001,113.12,,
2/26/2001,112.71,,
2/27/2001,112.65,,
2/28/2001,112.91,,
3/1/2001,112.91,,
3/2/2001,112.1,,
3/5/2001,112.52,,
3/6/2001,111.93,,
3/7/2001,111.16,,
3/8/2001,112.34,,
3/9/2001,109.24,,
3/12/2001,109.23,,
3/13/2001,110.69,,
3/14/2001,109.51,,
3/15/2001,109.99,,
3/16/2001,109.21,,
3/19/2001,114.43,,
3/20/2001,112.89,,
3/21/2001,111.74,,
3/22/2001,110.55,,
3/23/2001,111.21,,
3/26/2001,109.79,,
3/27/2001,111.57,,
3/28/2001,110.24,,
3/29/2001,110.65,,
3/30/2001,109.58,,
4/2/2001,109.32,,
4/3/2001,109.1,,
4/4/2001,108.73,,
4/5/2001,110.62,,
4/6/2001,109.07,,
4/9/2001,108.31,,
4/10/2001,109.73,,
4/11/2001,110,,
4/12/2001,110.4,,
4/16/2001,109.1,,
4/17/2001,110.44,,
4/18/2001,111.04,,
4/19/2001,112.29,,
4/20/2001,112.67,,
4/23/2001,113.18,,
4/24/2001,113.24,,
4/25/2001,112.33,,
4/26/2001,112.85,,
4/27/2001,113.62,,
4/30/2001,113.56,,
5/1/2001,113.17,,
5/2/2001,113.52,,
5/3/2001,112.83,,
5/4/2001,113.2,,
5/7/2001,113.67,,
5/8/2001,113.96,,
5/9/2001,113.7,,
5/10/2001,114.12,,
5/11/2001,114.33,,
5/14/2001,116.74,,
5/15/2001,115.2,,
5/16/2001,115.27,,
5/17/2001,116.1,,
5/18/2001,118.37,,
5/21/2001,118.45,,
5/22/2001,117.74,,
5/23/2001,115.38,,
5/24/2001,116.88,,
5/25/2001,115.1,,
5/29/2001,112.91,,
5/30/2001,111.54,,
5/31/2001,113.13,,
6/1/2001,111.75,,
6/4/2001,110.58,,
6/5/2001,109.7,,
6/6/2001,111.67,,
6/7/2001,110.25,,
6/8/2001,110.52,,
6/11/2001,111.41,,
6/12/2001,114.05,,
6/13/2001,114.13,,
6/14/2001,113.67,,
6/15/2001,114.52,,
6/18/2001,113.03,,
6/19/2001,113.35,,
6/20/2001,113.26,,
6/21/2001,114.7,,
6/22/2001,114.68,,
6/25/2001,113.3,,
6/26/2001,111.85,,
6/27/2001,111.55,,
6/28/2001,114.01,,
6/29/2001,115.7,,
7/2/2001,114.6,,
7/3/2001,110.24,,
7/5/2001,114.04,,
7/6/2001,112.69,,
7/9/2001,111.33,,
7/10/2001,111.08,,
7/11/2001,114.33,,
7/12/2001,113.57,,
7/13/2001,112.88,,
7/16/2001,113.21,,
7/17/2001,112.66,,
7/18/2001,112.64,,
7/19/2001,115.18,,
7/20/2001,114.46,,
7/23/2001,113.65,,
7/24/2001,113.12,,
7/25/2001,114.33,,
7/26/2001,115.02,,
7/27/2001,116.99,,
7/30/2001,114.72,,
7/31/2001,115.31,,
8/1/2001,116.68,,
8/2/2001,115.96,,
8/3/2001,115.67,,
8/6/2001,115.55,,
8/7/2001,114.76,,
8/8/2001,114.7,,
8/9/2001,115.33,,
8/10/2001,114.68,,
8/13/2001,115.55,,
8/14/2001,116.55,,
8/15/2001,116.73,,
8/16/2001,117.66,,
8/17/2001,115.87,,
8/20/2001,116.37,,
8/21/2001,115.46,,
8/22/2001,114.77,,
8/23/2001,117.31,,
8/24/2001,115.84,,
8/27/2001,115.31,,
8/28/2001,114.39,,
8/29/2001,115.87,,
8/30/2001,114.17,,
8/31/2001,113.27,,
9/4/2001,113.1,,
9/5/2001,113.81,,
9/6/2001,112.45,,
9/7/2001,111.43,,
9/10/2001,112.5,,
9/17/2001,110.9,,
9/18/2001,114.97,,
9/19/2001,113.16,,
9/20/2001,111.57,,
9/21/2001,112.23,,
9/24/2001,114.59,,
9/25/2001,115.02,,
9/26/2001,114.48,,
9/27/2001,115.26,,
9/28/2001,114.96,,
10/1/2001,115.49,,
10/2/2001,117.19,,
10/3/2001,118.47,,
10/4/2001,118.06,,
10/5/2001,119.36,,
10/8/2001,117.94,,
10/9/2001,118.48,,
10/10/2001,119.28,,
10/11/2001,120,,
10/12/2001,118.83,,
10/15/2001,118.57,,
10/16/2001,119.86,,
10/17/2001,118.23,,
10/18/2001,118.42,,
10/19/2001,119.22,,
10/22/2001,120.22,,
10/23/2001,119.8,,
10/24/2001,119.98,,
10/25/2001,119.01,,
10/26/2001,119.86,,
10/29/2001,118.36,,
10/30/2001,117.09,,
10/31/2001,117.07,,
11/1/2001,117.38,,
11/2/2001,118.56,,
11/5/2001,118.88,,
11/6/2001,116.74,,
11/7/2001,117.45,,
11/8/2001,117.58,,
11/9/2001,117.61,,
11/12/2001,118.41,,
11/13/2001,120.22,,
11/14/2001,119.59,,
11/15/2001,121.57,,
11/16/2001,122.23,,
11/19/2001,122.31,,
11/20/2001,120.48,,
11/21/2001,119.88,,
11/23/2001,120.26,,
11/26/2001,119.13,,
11/27/2001,118.32,,
11/28/2001,118.25,,
11/29/2001,121.13,,
11/30/2001,120.3,,
12/3/2001,119.68,,
12/4/2001,121.64,,
12/5/2001,116.53,,
12/6/2001,117.88,,
12/7/2001,118.13,,
12/10/2001,117.86,,
12/11/2001,118.04,,
12/12/2001,119.2,,
12/13/2001,119.06,,
12/14/2001,120.4,,
12/17/2001,122.06,,
12/18/2001,122.32,,
12/19/2001,122.57,,
12/20/2001,124.64,,
12/21/2001,123.86,,
12/24/2001,124.62,,
12/26/2001,119,,
12/27/2001,122.94,,
12/28/2001,123.67,,
12/31/2001,121.13,,
1/2/2002,119.54,,
1/3/2002,118.89,,
1/4/2002,122.27,,
1/7/2002,121.66,,
1/8/2002,121.56,,
1/9/2002,119.86,,
1/10/2002,119.44,,
1/11/2002,121.92,,
1/14/2002,118.87,,
1/15/2002,121.97,,
1/16/2002,119.46,,
1/17/2002,119.86,,
1/18/2002,120.85,,
1/22/2002,120.72,,
1/23/2002,119.62,,
1/24/2002,119.84,,
1/25/2002,121.74,,
1/28/2002,123.28,,
1/29/2002,118.28,,
1/30/2002,120.53,,
1/31/2002,120.26,,
2/1/2002,119.87,,
2/4/2002,118.4,,
2/5/2002,118.14,,
2/6/2002,117.46,,
2/7/2002,116.89,,
2/8/2002,118.02,,
2/11/2002,120.06,,
2/12/2002,119.92,,
2/13/2002,121.35,,
2/14/2002,121.26,,
2/15/2002,122.63,,
2/19/2002,120.85,,
2/20/2002,121,,
2/21/2002,117.7,,
2/22/2002,118.88,,
2/25/2002,116.85,,
2/26/2002,118.27,,
2/27/2002,118.21,,
2/28/2002,119.66,,
3/1/2002,119.58,,
3/4/2002,116.98,,
3/5/2002,116.82,,
3/6/2002,115.4,,
3/7/2002,115.97,,
3/8/2002,115.63,,
3/11/2002,116.18,,
3/12/2002,117.23,,
3/13/2002,116.51,,
3/14/2002,115.26,,
3/15/2002,117.62,,
3/18/2002,117.21,,
3/19/2002,115.47,,
3/20/2002,116.68,,
3/21/2002,117.42,,
3/22/2002,116.65,,
3/25/2002,116.89,,
3/26/2002,118.6,,
3/27/2002,117.13,,
3/28/2002,112.97,,
4/1/2002,115.84,,
4/2/2002,113.95,,
4/3/2002,114.81,,
4/4/2002,113.74,,
4/5/2002,114.52,,
4/8/2002,114.14,,
4/9/2002,115.62,,
4/10/2002,118.38,,
4/11/2002,114.55,,
4/12/2002,115.57,,
4/15/2002,115.31,,
4/16/2002,116.62,,
4/17/2002,116.01,,
4/18/2002,115.43,,
4/19/2002,115.81,,
4/22/2002,116.31,,
4/23/2002,114.78,,
4/24/2002,114.61,,
4/25/2002,115.31,,
4/26/2002,114.13,,
4/29/2002,113.93,,
4/30/2002,114.75,,
5/1/2002,113.25,,
5/2/2002,114.69,,
5/3/2002,113.98,,
5/6/2002,111.29,,
5/7/2002,111.95,,
5/8/2002,112,,
5/9/2002,113.27,,
5/10/2002,113.39,,
5/13/2002,113.27,,
5/14/2002,113.67,,
5/15/2002,113.93,,
5/16/2002,114.37,,
5/17/2002,115.3,,
5/20/2002,115.72,,
5/21/2002,114.76,,
5/22/2002,116.36,,
5/23/2002,116,,
5/24/2002,114.49,,
5/28/2002,114.69,,
5/29/2002,113.93,,
5/30/2002,115.07,,
5/31/2002,116.04,,
6/3/2002,113.65,,
6/4/2002,114.32,,
6/5/2002,114.8,,
6/6/2002,114.14,,
6/7/2002,114.25,,
6/10/2002,113.28,,
6/11/2002,111.96,,
6/12/2002,113.58,,
6/13/2002,112.17,,
6/14/2002,113,,
6/17/2002,112.65,,
6/18/2002,113.27,,
6/19/2002,111.46,,
6/20/2002,111.22,,
6/21/2002,112.35,,
6/24/2002,112.35,,
6/25/2002,111.11,,
6/26/2002,111.05,,
6/27/2002,112.36,,
6/28/2002,112.45,,
7/1/2002,112.1,,
7/2/2002,110.77,,
7/3/2002,109.99,,
7/5/2002,116.34,,
7/8/2002,112.52,,
7/9/2002,110.75,,
7/10/2002,108.79,,
7/11/2002,110,,
7/12/2002,111.07,,
7/15/2002,112.4,,
7/16/2002,110.7,,
7/17/2002,111.09,,
7/18/2002,111.76,,
7/19/2002,109.58,,
7/22/2002,108.06,,
7/23/2002,107.9,,
7/24/2002,110.13,,
7/25/2002,110.4,,
7/26/2002,112,,
7/29/2002,113.54,,
7/30/2002,113.22,,
7/31/2002,112.16,,
8/1/2002,110.92,,
8/2/2002,110.63,,
8/5/2002,109.44,,
8/6/2002,110.55,,
8/7/2002,112.36,,
8/8/2002,113.13,,
8/9/2002,113.27,,
8/12/2002,113.7,,
8/13/2002,113.56,,
8/14/2002,114.63,,
8/15/2002,116.42,,
8/16/2002,116.74,,
8/19/2002,117.07,,
8/20/2002,115.84,,
8/21/2002,118.4,,
8/22/2002,117.1,,
8/23/2002,116.75,,
8/26/2002,116.92,,
8/27/2002,116.84,,
8/28/2002,115.27,,
8/29/2002,115.74,,
8/30/2002,116.66,,
9/3/2002,113.27,,
9/4/2002,114.66,,
9/5/2002,114.56,,
9/6/2002,115.26,,
9/9/2002,115.49,,
9/10/2002,116.37,,
9/11/2002,115.86,,
9/12/2002,114.84,,
9/13/2002,115.2,,
9/16/2002,115.92,,
9/17/2002,114.45,,
9/18/2002,113.77,,
9/19/2002,112.15,,
9/20/2002,112.89,,
9/23/2002,111.56,,
9/24/2002,110.47,,
9/25/2002,111.01,,
9/26/2002,111.46,,
9/27/2002,109.55,,
9/30/2002,109.09,,
10/1/2002,110.56,,
10/2/2002,109.64,,
10/3/2002,108.85,,
10/4/2002,108.12,,
10/7/2002,107.17,,
10/8/2002,107.39,,
10/9/2002,106.51,,
10/10/2002,108.01,,
10/11/2002,109.64,,
10/14/2002,109.91,,
10/15/2002,111.9,,
10/16/2002,110.66,,
10/17/2002,111.82,,
10/18/2002,112.57,,
10/21/2002,113.54,,
10/22/2002,113.59,,
10/23/2002,114.06,,
10/24/2002,112.95,,
10/25/2002,114.34,,
10/28/2002,113.34,,
10/29/2002,112.49,,
10/30/2002,113.4,,
10/31/2002,114.38,,
11/1/2002,114.86,,
11/4/2002,113.57,,
11/5/2002,114.43,,
